date,competition,season,stage,home_team,away_team,home_goals,away_goals,neutral
2012-11-03,Friendly,2012,Unknown,Vietnam,Malaysia,1,0,False
2012-11-06,Friendly,2012,Unknown,Iran,Tajikistan,6,1,False
2012-11-07,Friendly,2012,Unknown,Thailand,Malaysia,2,0,False
2012-11-08,Friendly,2012,Unknown,Oman,Estonia,1,2,False
2012-11-08,Friendly,2012,Unknown,Bahrain,Jordan,3,0,False
2012-11-11,Friendly,2012,Unknown,Eswatini,Lesotho,0,0,False
2012-11-14,Friendly,2012,Unknown,Algeria,Bosnia And Herzegovina,0,1,False
2012-11-14,Friendly,2012,Unknown,Andorra,Iceland,0,2,False
2012-11-14,Friendly,2012,Unknown,Angola,Congo,1,1,True
2012-11-14,Friendly,2012,Unknown,Armenia,Lithuania,4,2,False
2012-11-14,Friendly,2012,Unknown,Venezuela,Nigeria,1,3,True
2012-11-14,Friendly,2012,Unknown,Bolivia,Costa Rica,1,1,False
2012-11-14,Friendly,2012,Unknown,Brazil,Colombia,1,1,True
2012-11-14,Friendly,2012,Unknown,Bulgaria,Ukraine,0,1,False
2012-11-14,Friendly,2012,Unknown,Cape Verde,Ghana,0,1,True
2012-11-14,Friendly,2012,Unknown,China,New Zealand,1,1,False
2012-11-14,Friendly,2012,Unknown,Dr Congo,Burkina Faso,0,1,False
2012-11-14,Friendly,2012,Unknown,South Korea,Australia,1,2,False
2012-11-14,CFU Caribbean Cup qualification,2012,Unknown,Cuba,Suriname,5,0,True
2012-11-14,Friendly,2012,Unknown,Czech Republic,Slovakia,3,0,False
2012-11-14,Friendly,2012,Unknown,Gabon,Portugal,2,2,False
2012-11-14,Friendly,2012,Unknown,Georgia,Egypt,0,0,False
2012-11-14,CFU Caribbean Cup qualification,2012,Unknown,Grenada,French Guiana,1,1,False
2012-11-14,CFU Caribbean Cup qualification,2012,Unknown,Haiti,Guyana,1,0,True
2012-11-14,Friendly,2012,Unknown,Honduras,Peru,0,0,True
2012-11-14,Friendly,2012,Unknown,Hungary,Norway,0,2,False
2012-11-14,Friendly,2012,Unknown,Indonesia,Timor-Leste,1,0,False
2012-11-14,FIFA World Cup qualification,2012,Unknown,Iran,Uzbekistan,0,1,False
2012-11-14,FIFA World Cup qualification,2012,Unknown,Iraq,Jordan,1,0,True
2012-11-14,Friendly,2012,Unknown,Republic Of Ireland,Greece,0,1,False
2012-11-14,Friendly,2012,Unknown,Cyprus,Finland,0,3,False
2012-11-14,Friendly,2012,Unknown,Albania,Cameroon,0,0,True
2012-11-14,Friendly,2012,Unknown,Italy,France,1,2,False
2012-11-14,Friendly,2012,Unknown,Israel,Belarus,1,2,False
2012-11-14,Friendly,2012,Unknown,Kuwait,Bahrain,1,1,False
2012-11-14,Friendly,2012,Unknown,Panama,Spain,1,5,False
2012-11-14,Friendly,2012,Unknown,Austria,Ivory Coast,0,3,False
2012-11-14,FIFA World Cup qualification,2012,Unknown,Oman,Japan,1,2,False
2012-11-14,FIFA World Cup qualification,2012,Unknown,Northern Ireland,Azerbaijan,1,1,False
2012-11-14,Friendly,2012,Unknown,Niger,Senegal,1,1,False
2012-11-14,Friendly,2012,Unknown,Netherlands,Germany,0,0,False
2012-11-14,Friendly,2012,Unknown,North Macedonia,Slovenia,3,2,False
2012-11-14,FIFA World Cup qualification,2012,Unknown,Montenegro,San Marino,3,0,False
2012-11-14,Friendly,2012,Unknown,Malaysia,Hong Kong,1,1,False
2012-11-14,Friendly,2012,Unknown,Paraguay,Guatemala,3,1,False
2012-11-14,Friendly,2012,Unknown,Luxembourg,Scotland,1,2,False
2012-11-14,Friendly,2012,Unknown,Morocco,Togo,0,1,False
2012-11-14,Friendly,2012,Unknown,Saudi Arabia,Argentina,0,0,False
2012-11-14,Friendly,2012,Unknown,Poland,Uruguay,1,3,False
2012-11-14,Friendly,2012,Unknown,Thailand,Bhutan,5,0,False
2012-11-14,Friendly,2012,Unknown,Russia,United States,2,2,False
2012-11-14,Friendly,2012,Unknown,Rwanda,Namibia,2,2,False
2012-11-14,Friendly,2012,Unknown,Liechtenstein,Malta,0,1,False
2012-11-14,Friendly,2012,Unknown,Serbia,Chile,3,1,True
2012-11-14,Friendly,2012,Unknown,South Africa,Zambia,0,1,False
2012-11-14,Friendly,2012,Unknown,Sweden,England,4,2,False
2012-11-14,Friendly,2012,Unknown,Tanzania,Kenya,1,0,False
2012-11-14,Friendly,2012,Unknown,Romania,Belgium,2,1,False
2012-11-14,Friendly,2012,Unknown,Tunisia,Switzerland,1,2,False
2012-11-14,Friendly,2012,Unknown,Turkey,Denmark,1,1,False
2012-11-14,Friendly,2012,Unknown,United Arab Emirates,Estonia,2,1,False
2012-11-14,FIFA World Cup qualification,2012,Unknown,Qatar,Lebanon,1,0,False
2012-11-15,Friendly,2012,Unknown,Philippines,Singapore,1,0,False
2012-11-16,CFU Caribbean Cup qualification,2012,Unknown,French Guiana,Haiti,1,0,True
2012-11-16,CFU Caribbean Cup qualification,2012,Unknown,Trinidad And Tobago,Suriname,3,0,False
2012-11-17,Friendly,2012,Unknown,Palestine,Syria,1,1,True
2012-11-17,Friendly,2012,Unknown,Thailand,Bangladesh,5,0,False
2012-11-17,Friendly,2012,Unknown,Indonesia,Cameroon,0,0,False
2012-11-18,CFU Caribbean Cup qualification,2012,Unknown,Guyana,French Guiana,4,3,True
2012-11-19,Friendly,2012,Unknown,Singapore,Pakistan,4,0,False
2012-11-20,Friendly,2012,Unknown,Malaysia,Bangladesh,1,1,False
2012-11-20,Friendly,2012,Unknown,Palestine,Syria,2,1,True
2012-11-21,Superclásico de las Américas,2012,Unknown,Argentina,Brazil,2,1,False
2012-11-24,CECAFA Cup,2012,Unknown,Ethiopia,South Sudan,1,0,True
2012-11-24,CECAFA Cup,2012,Unknown,Uganda,Kenya,1,0,False
2012-11-24,Friendly,2012,Unknown,Guam,Northern Mariana Islands,8,0,False
2012-11-24,AFF Championship,2012,Unknown,Vietnam,Myanmar,1,1,True
2012-11-24,AFF Championship,2012,Unknown,Thailand,Philippines,2,1,False
2012-11-25,CECAFA Cup,2012,Unknown,Burundi,Somalia,5,1,True
2012-11-25,AFF Championship,2012,Unknown,Indonesia,Laos,2,2,True
2012-11-25,AFF Championship,2012,Unknown,Malaysia,Singapore,0,3,False
2012-11-25,CECAFA Cup,2012,Unknown,Tanzania,Sudan,2,0,True
2012-11-26,CECAFA Cup,2012,Unknown,Rwanda,Malawi,2,0,True
2012-11-26,CECAFA Cup,2012,Unknown,Zanzibar,Eritrea,0,0,True
2012-11-27,AFF Championship,2012,Unknown,Vietnam,Philippines,0,1,True
2012-11-27,CECAFA Cup,2012,Unknown,South Sudan,Kenya,0,2,True
2012-11-27,AFF Championship,2012,Unknown,Thailand,Myanmar,4,0,False
2012-11-27,CECAFA Cup,2012,Unknown,Uganda,Ethiopia,1,0,False
2012-11-28,AFF Championship,2012,Unknown,Indonesia,Singapore,1,0,True
2012-11-28,AFF Championship,2012,Unknown,Malaysia,Laos,4,1,False
2012-11-28,CECAFA Cup,2012,Unknown,Tanzania,Burundi,0,1,True
2012-11-28,CECAFA Cup,2012,Unknown,Somalia,Sudan,0,1,True
2012-11-29,CECAFA Cup,2012,Unknown,Malawi,Eritrea,3,2,True
2012-11-29,Friendly,2012,Unknown,Palestine,Bahrain,0,2,True
2012-11-29,CECAFA Cup,2012,Unknown,Rwanda,Zanzibar,1,2,True
2012-11-30,AFF Championship,2012,Unknown,Thailand,Vietnam,3,1,False
2012-11-30,CECAFA Cup,2012,Unknown,Kenya,Ethiopia,3,1,True
2012-11-30,AFF Championship,2012,Unknown,Philippines,Myanmar,2,0,True
2012-11-30,CECAFA Cup,2012,Unknown,Uganda,South Sudan,4,0,False
2012-12-01,CECAFA Cup,2012,Unknown,Malawi,Zanzibar,2,0,True
2012-12-01,CECAFA Cup,2012,Unknown,Eritrea,Rwanda,0,2,True
2012-12-01,EAFF Championship,2012,Unknown,Hong Kong,Guam,2,1,False
2012-12-01,EAFF Championship,2012,Unknown,Taiwan,North Korea,1,6,True
2012-12-01,AFF Championship,2012,Unknown,Singapore,Laos,4,3,True
2012-12-01,CECAFA Cup,2012,Unknown,Somalia,Tanzania,0,7,True
2012-12-01,CECAFA Cup,2012,Unknown,Sudan,Burundi,0,1,True
2012-12-01,AFF Championship,2012,Unknown,Malaysia,Indonesia,2,0,False
2012-12-03,CECAFA Cup,2012,Unknown,Burundi,Zanzibar,0,0,True
2012-12-03,EAFF Championship,2012,Unknown,Hong Kong,Australia,0,1,False
2012-12-03,EAFF Championship,2012,Unknown,North Korea,Guam,5,0,True
2012-12-03,CECAFA Cup,2012,Unknown,Rwanda,Tanzania,0,2,True
2012-12-04,CECAFA Cup,2012,Unknown,Kenya,Malawi,1,0,True
2012-12-04,CECAFA Cup,2012,Unknown,Uganda,Ethiopia,2,0,False
2012-12-05,EAFF Championship,2012,Unknown,Taiwan,Guam,1,1,True
2012-12-05,EAFF Championship,2012,Unknown,North Korea,Australia,1,1,True
2012-12-06,CECAFA Cup,2012,Unknown,Zanzibar,Kenya,2,2,True
2012-12-06,CECAFA Cup,2012,Unknown,Uganda,Tanzania,3,0,False
2012-12-07,CFU Caribbean Cup,2012,Unknown,Antigua And Barbuda,Dominican Republic,1,2,False
2012-12-07,EAFF Championship,2012,Unknown,Guam,Australia,0,9,True
2012-12-07,CFU Caribbean Cup,2012,Unknown,Haiti,Trinidad And Tobago,0,0,True
2012-12-07,EAFF Championship,2012,Unknown,Hong Kong,Taiwan,2,0,False
2012-12-08,CFU Caribbean Cup,2012,Unknown,Martinique,Cuba,1,0,True
2012-12-08,CFU Caribbean Cup,2012,Unknown,Jamaica,French Guiana,1,2,True
2012-12-08,CECAFA Cup,2012,Unknown,Uganda,Kenya,2,1,False
2012-12-08,WAFF Championship,2012,Unknown,Kuwait,Palestine,2,1,False
2012-12-08,AFF Championship,2012,Unknown,Philippines,Singapore,0,0,False
2012-12-08,CECAFA Cup,2012,Unknown,Tanzania,Zanzibar,1,1,True
2012-12-08,WAFF Championship,2012,Unknown,Oman,Lebanon,0,1,True
2012-12-09,AFF Championship,2012,Unknown,Malaysia,Thailand,1,1,False
2012-12-09,CFU Caribbean Cup,2012,Unknown,Antigua And Barbuda,Trinidad And Tobago,2,0,False
2012-12-09,EAFF Championship,2012,Unknown,Australia,Taiwan,8,0,True
2012-12-09,WAFF Championship,2012,Unknown,Bahrain,Yemen,1,0,True
2012-12-09,CFU Caribbean Cup,2012,Unknown,Dominican Republic,Haiti,1,2,True
2012-12-09,EAFF Championship,2012,Unknown,Hong Kong,North Korea,0,4,False
2012-12-09,WAFF Championship,2012,Unknown,Iran,Saudi Arabia,0,0,True
2012-12-10,CFU Caribbean Cup,2012,Unknown,Cuba,French Guiana,2,1,True
2012-12-10,WAFF Championship,2012,Unknown,Iraq,Jordan,1,0,True
2012-12-10,CFU Caribbean Cup,2012,Unknown,Jamaica,Martinique,0,0,True
2012-12-11,WAFF Championship,2012,Unknown,Lebanon,Palestine,0,1,True
2012-12-11,CFU Caribbean Cup,2012,Unknown,Trinidad And Tobago,Dominican Republic,2,1,True
2012-12-11,CFU Caribbean Cup,2012,Unknown,Antigua And Barbuda,Haiti,0,1,False
2012-12-11,WAFF Championship,2012,Unknown,Kuwait,Oman,0,2,False
2012-12-12,CFU Caribbean Cup,2012,Unknown,French Guiana,Martinique,1,3,True
2012-12-12,WAFF Championship,2012,Unknown,Iran,Bahrain,0,0,True
2012-12-12,CFU Caribbean Cup,2012,Unknown,Jamaica,Cuba,0,1,True
2012-12-12,AFF Championship,2012,Unknown,Singapore,Philippines,1,0,False
2012-12-12,WAFF Championship,2012,Unknown,Yemen,Saudi Arabia,0,1,True
2012-12-13,AFF Championship,2012,Unknown,Thailand,Malaysia,2,0,False
2012-12-13,WAFF Championship,2012,Unknown,Iraq,Syria,1,1,True
2012-12-14,WAFF Championship,2012,Unknown,Oman,Palestine,2,1,True
2012-12-14,Friendly,2012,Unknown,North Macedonia,Poland,1,4,True
