date,competition,season,stage,home_team,away_team,home_goals,away_goals,neutral
2022-07-03,Brasileirão,2022,League,Coritiba,Fortaleza,2,1,False
2022-07-04,Brasileirão,2022,League,Bragantino,Botafogo-RJ,0,1,False
2022-07-09,Brasileirão,2022,League,Bragantino,Avai,4,0,False
2022-07-09,Brasileirão,2022,League,Fluminense,Ceara,2,1,False
2022-07-09,Brasileirão,2022,League,Goias,Athletico-PR,2,1,False
2022-07-10,Brasileirão,2022,League,Coritiba,Juventude,2,2,False
2022-07-10,Brasileirão,2022,League,Corinthians,Flamengo,1,0,False
2022-07-10,Brasileirão,2022,League,Fortaleza,Palmeiras,0,0,False
2022-07-10,Brasileirão,2022,League,Atletico-MG,Sao Paulo,0,0,False
2022-07-10,Brasileirão,2022,League,Santos,Atletico-GO,1,0,False
2022-07-10,Brasileirão,2022,League,Cuiaba,Botafogo-RJ,2,0,False
2022-07-11,Brasileirão,2022,League,Internacional,America-MG,1,0,False
2022-07-16,Brasileirão,2022,League,Athletico-PR,Internacional,0,0,False
2022-07-16,Brasileirão,2022,League,Flamengo,Coritiba,2,0,False
2022-07-16,Brasileirão,2022,League,Avai,Santos,1,0,False
2022-07-16,Brasileirão,2022,League,Ceara,Corinthians,3,1,False
2022-07-17,Brasileirão,2022,League,America-MG,Bragantino,0,3,False
2022-07-17,Brasileirão,2022,League,Botafogo-RJ,Atletico-MG,0,1,False
2022-07-17,Brasileirão,2022,League,Sao Paulo,Fluminense,2,2,False
2022-07-17,Brasileirão,2022,League,Juventude,Goias,0,0,False
2022-07-17,Brasileirão,2022,League,Atletico-GO,Fortaleza,0,1,False
2022-07-18,Brasileirão,2022,League,Palmeiras,Cuiaba,1,0,False
2022-07-19,Brasileirão,2022,League,Ceara,Avai,1,0,False
2022-07-20,Brasileirão,2022,League,Goias,Fluminense,2,3,False
2022-07-20,Brasileirão,2022,League,Bragantino,Fortaleza,2,1,False
2022-07-20,Brasileirão,2022,League,Athletico-PR,Atletico-GO,4,1,False
2022-07-20,Brasileirão,2022,League,Flamengo,Juventude,4,0,False
2022-07-20,Brasileirão,2022,League,Internacional,Sao Paulo,3,3,False
2022-07-20,Brasileirão,2022,League,Santos,Botafogo-RJ,2,0,False
2022-07-20,Brasileirão,2022,League,Corinthians,Coritiba,3,1,False
2022-07-21,Brasileirão,2022,League,Cuiaba,Atletico-MG,1,1,False
2022-07-21,Brasileirão,2022,League,America-MG,Palmeiras,0,1,False
2022-07-23,Brasileirão,2022,League,Sao Paulo,Goias,3,3,False
2022-07-23,Brasileirão,2022,League,Botafogo-RJ,Athletico-PR,2,0,False
2022-07-24,Brasileirão,2022,League,Atletico-MG,Corinthians,1,2,False
2022-07-24,Brasileirão,2022,League,Fortaleza,Santos,0,0,False
2022-07-24,Brasileirão,2022,League,Atletico-GO,America-MG,0,1,False
2022-07-24,Brasileirão,2022,League,Avai,Flamengo,1,2,False
2022-07-24,Brasileirão,2022,League,Juventude,Ceara,1,0,False
2022-07-24,Brasileirão,2022,League,Fluminense,Bragantino,2,1,False
2022-07-24,Brasileirão,2022,League,Palmeiras,Internacional,2,1,False
2022-07-25,Brasileirão,2022,League,Coritiba,Cuiaba,1,0,False
2022-07-30,Brasileirão,2022,League,Goias,Coritiba,1,0,False
2022-07-30,Brasileirão,2022,League,Ceara,Palmeiras,1,2,False
2022-07-30,Brasileirão,2022,League,Corinthians,Botafogo-RJ,1,0,False
2022-07-30,Brasileirão,2022,League,Flamengo,Atletico-GO,4,1,False
2022-07-31,Brasileirão,2022,League,Internacional,Atletico-MG,3,0,False
2022-07-31,Brasileirão,2022,League,Athletico-PR,Sao Paulo,1,0,False
2022-07-31,Brasileirão,2022,League,Cuiaba,Fortaleza,0,1,False
2022-07-31,Brasileirão,2022,League,America-MG,Avai,3,1,False
2022-07-31,Brasileirão,2022,League,Bragantino,Juventude,1,0,False
2022-08-01,Brasileirão,2022,League,Santos,Fluminense,2,2,False
2022-08-06,Brasileirão,2022,League,Botafogo-RJ,Ceara,1,1,False
2022-08-06,Brasileirão,2022,League,Sao Paulo,Flamengo,0,2,False
2022-08-06,Brasileirão,2022,League,Avai,Corinthians,1,1,False
2022-08-06,Brasileirão,2022,League,Juventude,America-MG,0,1,False
2022-08-06,Brasileirão,2022,League,Atletico-GO,Bragantino,2,1,False
2022-08-07,Brasileirão,2022,League,Fluminense,Cuiaba,1,0,False
2022-08-07,Brasileirão,2022,League,Palmeiras,Goias,3,0,False
2022-08-07,Brasileirão,2022,League,Fortaleza,Internacional,3,0,False
2022-08-07,Brasileirão,2022,League,Atletico-MG,Athletico-PR,2,3,False
2022-08-08,Brasileirão,2022,League,Coritiba,Santos,1,2,False
2022-08-13,Brasileirão,2022,League,Cuiaba,Juventude,1,0,False
2022-08-13,Brasileirão,2022,League,Goias,Avai,1,1,False
2022-08-13,Brasileirão,2022,League,Corinthians,Palmeiras,0,1,False
2022-08-13,Brasileirão,2022,League,Botafogo-RJ,Atletico-GO,0,0,False
2022-08-14,Brasileirão,2022,League,Internacional,Fluminense,3,0,False
2022-08-14,Brasileirão,2022,League,Sao Paulo,Bragantino,3,0,False
2022-08-14,Brasileirão,2022,League,America-MG,Santos,1,0,False
2022-08-14,Brasileirão,2022,League,Ceara,Fortaleza,0,1,False
2022-08-14,Brasileirão,2022,League,Coritiba,Atletico-MG,0,1,False
2022-08-14,Brasileirão,2022,League,Flamengo,Athletico-PR,5,0,False
2022-08-20,Brasileirão,2022,League,Atletico-MG,Goias,0,1,False
2022-08-20,Brasileirão,2022,League,Fluminense,Coritiba,5,2,False
2022-08-21,Brasileirão,2022,League,Santos,Sao Paulo,1,0,False
2022-08-21,Brasileirão,2022,League,Bragantino,Ceara,1,1,False
2022-08-21,Brasileirão,2022,League,Atletico-GO,Cuiaba,1,1,False
2022-08-21,Brasileirão,2022,League,Fortaleza,Corinthians,1,0,False
2022-08-21,Brasileirão,2022,League,Palmeiras,Flamengo,1,1,False
2022-08-21,Brasileirão,2022,League,Juventude,Botafogo-RJ,2,2,False
2022-08-21,Brasileirão,2022,League,Athletico-PR,America-MG,1,1,False
2022-08-22,Brasileirão,2022,League,Avai,Internacional,0,1,False
2022-08-27,Brasileirão,2022,League,Goias,Atletico-GO,2,1,False
2022-08-27,Brasileirão,2022,League,Coritiba,Avai,1,0,False
2022-08-27,Brasileirão,2022,League,Fluminense,Palmeiras,1,1,False
2022-08-27,Brasileirão,2022,League,Ceara,Athletico-PR,0,0,False
2022-08-28,Brasileirão,2022,League,Cuiaba,Santos,0,0,False
2022-08-28,Brasileirão,2022,League,Botafogo-RJ,Flamengo,0,1,False
2022-08-28,Brasileirão,2022,League,America-MG,Atletico-MG,1,1,False
2022-08-28,Brasileirão,2022,League,Sao Paulo,Fortaleza,0,1,False
2022-08-29,Brasileirão,2022,League,Internacional,Juventude,4,0,False
2022-08-29,Brasileirão,2022,League,Corinthians,Bragantino,1,0,False
2022-09-03,Brasileirão,2022,League,Juventude,Avai,1,1,False
2022-09-03,Brasileirão,2022,League,Bragantino,Palmeiras,2,2,False
2022-09-03,Brasileirão,2022,League,Athletico-PR,Fluminense,1,0,False
2022-09-03,Brasileirão,2022,League,America-MG,Coritiba,2,0,False
2022-09-04,Brasileirão,2022,League,Flamengo,Ceara,1,1,False
2022-09-04,Brasileirão,2022,League,Corinthians,Internacional,2,2,False
2022-09-04,Brasileirão,2022,League,Fortaleza,Botafogo-RJ,1,3,False
2022-09-04,Brasileirão,2022,League,Atletico-GO,Atletico-MG,0,2,False
2022-09-04,Brasileirão,2022,League,Cuiaba,Sao Paulo,1,1,False
2022-09-05,Brasileirão,2022,League,Santos,Goias,1,2,False
2022-09-07,Brasileirão,2022,League,Atletico-MG,Bragantino,1,1,False
2022-09-10,Brasileirão,2022,League,Palmeiras,Juventude,2,1,False
2022-09-10,Brasileirão,2022,League,Fluminense,Fortaleza,2,1,False
2022-09-10,Brasileirão,2022,League,Ceara,Santos,2,1,False
2022-09-10,Brasileirão,2022,League,Internacional,Cuiaba,1,0,False
2022-09-11,Brasileirão,2022,League,Avai,Athletico-PR,1,1,False
2022-09-11,Brasileirão,2022,League,Botafogo-RJ,America-MG,0,0,False
2022-09-11,Brasileirão,2022,League,Coritiba,Atletico-GO,2,0,False
2022-09-11,Brasileirão,2022,League,Sao Paulo,Corinthians,1,1,False
2022-09-11,Brasileirão,2022,League,Goias,Flamengo,1,1,False
2022-09-17,Brasileirão,2022,League,Avai,Atletico-MG,1,0,False
2022-09-17,Brasileirão,2022,League,Botafogo-RJ,Coritiba,2,0,False
2022-09-18,Brasileirão,2022,League,Athletico-PR,Cuiaba,2,2,False
2022-09-18,Brasileirão,2022,League,America-MG,Corinthians,1,0,False
2022-09-18,Brasileirão,2022,League,Juventude,Fortaleza,1,1,False
2022-09-18,Brasileirão,2022,League,Palmeiras,Santos,1,0,False
2022-09-18,Brasileirão,2022,League,Ceara,Sao Paulo,0,2,False
2022-09-18,Brasileirão,2022,League,Bragantino,Goias,1,1,False
2022-09-18,Brasileirão,2022,League,Flamengo,Fluminense,1,2,False
2022-09-19,Brasileirão,2022,League,Atletico-GO,Internacional,1,2,False
2022-09-25,Brasileirão,2022,League,Sao Paulo,Avai,4,0,False
2022-09-27,Brasileirão,2022,League,Santos,Athletico-PR,2,0,False
2022-09-28,Brasileirão,2022,League,Atletico-MG,Palmeiras,0,1,False
2022-09-28,Brasileirão,2022,League,Internacional,Bragantino,0,0,False
2022-09-28,Brasileirão,2022,League,Goias,Botafogo-RJ,0,1,False
2022-09-28,Brasileirão,2022,League,Cuiaba,America-MG,2,1,False
2022-09-28,Brasileirão,2022,League,Fluminense,Juventude,4,0,False
2022-09-28,Brasileirão,2022,League,Corinthians,Atletico-GO,2,1,False
2022-09-28,Brasileirão,2022,League,Fortaleza,Flamengo,3,2,False
2022-09-28,Brasileirão,2022,League,Coritiba,Ceara,1,0,False
2022-10-01,Brasileirão,2022,League,Flamengo,Bragantino,4,1,False
2022-10-01,Brasileirão,2022,League,Corinthians,Cuiaba,2,0,False
2022-10-01,Brasileirão,2022,League,Athletico-PR,Juventude,2,0,False
2022-10-01,Brasileirão,2022,League,Goias,Fortaleza,0,1,False
2022-10-01,Brasileirão,2022,League,Internacional,Santos,1,0,False
2022-10-01,Brasileirão,2022,League,Ceara,America-MG,1,2,False
2022-10-01,Brasileirão,2022,League,Atletico-MG,Fluminense,2,0,False
2022-10-01,Brasileirão,2022,League,Avai,Atletico-GO,1,2,False
2022-10-03,Brasileirão,2022,League,Botafogo-RJ,Palmeiras,1,3,False
2022-10-04,Brasileirão,2022,League,Juventude,Corinthians,2,2,False
2022-10-05,Brasileirão,2022,League,Santos,Atletico-MG,1,2,False
2022-10-05,Brasileirão,2022,League,Flamengo,Internacional,0,0,False
2022-10-05,Brasileirão,2022,League,Athletico-PR,Fortaleza,1,1,False
2022-10-05,Brasileirão,2022,League,Ceara,Goias,1,1,False
2022-10-05,Brasileirão,2022,League,Atletico-GO,Fluminense,3,2,False
2022-10-05,Brasileirão,2022,League,Bragantino,Cuiaba,2,1,False
2022-10-06,Brasileirão,2022,League,Palmeiras,Coritiba,4,0,False
2022-10-06,Brasileirão,2022,League,Avai,Botafogo-RJ,1,2,False
2022-10-06,Brasileirão,2022,League,America-MG,Sao Paulo,1,2,False
2022-10-08,Brasileirão,2022,League,Cuiaba,Flamengo,1,2,False
2022-10-08,Brasileirão,2022,League,Corinthians,Athletico-PR,2,1,False
2022-10-09,Brasileirão,2022,League,Fluminense,America-MG,0,2,False
2022-10-09,Brasileirão,2022,League,Atletico-MG,Ceara,0,0,False
2022-10-09,Brasileirão,2022,League,Coritiba,Bragantino,2,1,False
2022-10-09,Brasileirão,2022,League,Fortaleza,Avai,2,0,False
2022-10-09,Brasileirão,2022,League,Internacional,Goias,4,2,False
2022-10-09,Brasileirão,2022,League,Sao Paulo,Botafogo-RJ,0,1,False
2022-10-10,Brasileirão,2022,League,Atletico-GO,Palmeiras,1,1,False
2022-10-10,Brasileirão,2022,League,Santos,Juventude,4,1,False
2022-10-15,Brasileirão,2022,League,Flamengo,Atletico-MG,1,0,False
2022-10-15,Brasileirão,2022,League,America-MG,Fortaleza,1,2,False
2022-10-16,Brasileirão,2022,League,Palmeiras,Sao Paulo,0,0,False
2022-10-16,Brasileirão,2022,League,Ceara,Cuiaba,1,1,False
2022-10-16,Brasileirão,2022,League,Juventude,Atletico-GO,1,1,False
2022-10-16,Brasileirão,2022,League,Botafogo-RJ,Internacional,0,1,False
2022-10-16,Brasileirão,2022,League,Avai,Fluminense,0,3,False
2022-10-16,Brasileirão,2022,League,Athletico-PR,Coritiba,1,0,False
2022-10-17,Brasileirão,2022,League,Bragantino,Santos,0,2,False
2022-10-20,Brasileirão,2022,League,Sao Paulo,Coritiba,3,1,False
2022-10-22,Brasileirão,2022,League,Palmeiras,Avai,3,0,False
2022-10-22,Brasileirão,2022,League,Santos,Corinthians,0,1,False
2022-10-22,Brasileirão,2022,League,Bragantino,Athletico-PR,4,2,False
2022-10-22,Brasileirão,2022,League,America-MG,Flamengo,1,2,False
2022-10-23,Brasileirão,2022,League,Juventude,Sao Paulo,1,2,False
2022-10-23,Brasileirão,2022,League,Fluminense,Botafogo-RJ,2,2,False
2022-10-23,Brasileirão,2022,League,Atletico-GO,Ceara,1,0,False
2022-10-23,Brasileirão,2022,League,Cuiaba,Goias,1,2,False
2022-10-23,Brasileirão,2022,League,Coritiba,Internacional,1,1,False
2022-10-24,Brasileirão,2022,League,Fortaleza,Atletico-MG,0,0,False
2022-10-25,Brasileirão,2022,League,Flamengo,Santos,3,2,False
2022-10-25,Brasileirão,2022,League,Athletico-PR,Palmeiras,1,3,False
2022-10-26,Brasileirão,2022,League,Botafogo-RJ,Bragantino,2,1,False
2022-10-26,Brasileirão,2022,League,Internacional,Ceara,2,1,False
2022-10-26,Brasileirão,2022,League,Goias,America-MG,2,2,False
2022-10-26,Brasileirão,2022,League,Corinthians,Fluminense,0,2,False
2022-10-27,Brasileirão,2022,League,Cuiaba,Avai,1,0,False
2022-10-27,Brasileirão,2022,League,Atletico-MG,Juventude,1,0,False
2022-10-27,Brasileirão,2022,League,Sao Paulo,Atletico-GO,2,1,False
2022-10-27,Brasileirão,2022,League,Fortaleza,Coritiba,3,1,False
2022-10-29,Brasileirão,2022,League,Goias,Corinthians,0,0,False
2022-10-31,Brasileirão,2022,League,Ceara,Fluminense,0,1,False
2022-11-01,Brasileirão,2022,League,Botafogo-RJ,Cuiaba,0,2,False
2022-11-01,Brasileirão,2022,League,Sao Paulo,Atletico-MG,2,2,False
2022-11-02,Brasileirão,2022,League,Athletico-PR,Goias,3,2,False
2022-11-02,Brasileirão,2022,League,America-MG,Internacional,1,0,False
2022-11-02,Brasileirão,2022,League,Atletico-GO,Santos,2,3,False
2022-11-02,Brasileirão,2022,League,Juventude,Coritiba,0,1,False
2022-11-02,Brasileirão,2022,League,Avai,Bragantino,1,2,False
2022-11-02,Brasileirão,2022,League,Flamengo,Corinthians,1,2,False
2022-11-02,Brasileirão,2022,League,Palmeiras,Fortaleza,4,0,False
2022-11-05,Brasileirão,2022,League,Internacional,Athletico-PR,2,0,False
2022-11-05,Brasileirão,2022,League,Goias,Juventude,1,0,False
2022-11-05,Brasileirão,2022,League,Corinthians,Ceara,1,0,False
2022-11-05,Brasileirão,2022,League,Santos,Avai,1,1,False
2022-11-05,Brasileirão,2022,League,Bragantino,America-MG,1,4,False
2022-11-05,Brasileirão,2022,League,Fluminense,Sao Paulo,3,1,False
2022-11-06,Brasileirão,2022,League,Fortaleza,Atletico-GO,1,1,False
2022-11-06,Brasileirão,2022,League,Coritiba,Flamengo,1,0,False
2022-11-06,Brasileirão,2022,League,Cuiaba,Palmeiras,1,1,False
2022-11-07,Brasileirão,2022,League,Atletico-MG,Botafogo-RJ,0,2,False
2022-11-08,Brasileirão,2022,League,Sao Paulo,Internacional,0,1,False
2022-11-09,Brasileirão,2022,League,Palmeiras,America-MG,2,1,False
2022-11-09,Brasileirão,2022,League,Juventude,Flamengo,2,2,False
2022-11-09,Brasileirão,2022,League,Atletico-GO,Athletico-PR,1,1,False
2022-11-09,Brasileirão,2022,League,Fluminense,Goias,3,0,False
2022-11-09,Brasileirão,2022,League,Avai,Ceara,2,0,False
2022-11-09,Brasileirão,2022,League,Coritiba,Corinthians,2,2,False
2022-11-09,Brasileirão,2022,League,Fortaleza,Bragantino,6,0,False
2022-11-10,Brasileirão,2022,League,Atletico-MG,Cuiaba,3,0,False
2022-11-10,Brasileirão,2022,League,Botafogo-RJ,Santos,3,0,False
2022-11-12,Brasileirão,2022,League,Flamengo,Avai,1,2,False
2022-11-13,Brasileirão,2022,League,Athletico-PR,Botafogo-RJ,3,0,False
2022-11-13,Brasileirão,2022,League,Internacional,Palmeiras,3,0,False
2022-11-13,Brasileirão,2022,League,Corinthians,Atletico-MG,0,1,False
2022-11-13,Brasileirão,2022,League,Bragantino,Fluminense,0,1,False
2022-11-13,Brasileirão,2022,League,Goias,Sao Paulo,0,4,False
2022-11-13,Brasileirão,2022,League,Santos,Fortaleza,0,2,False
2022-11-13,Brasileirão,2022,League,America-MG,Atletico-GO,1,1,False
2022-11-13,Brasileirão,2022,League,Ceara,Juventude,4,1,False
2022-11-13,Brasileirão,2022,League,Cuiaba,Coritiba,2,1,False
2023-04-15,Brasileirão,2023,League,Atletico-MG,Vasco,1,2,False
2023-04-15,Brasileirão,2023,League,Palmeiras,Cuiaba,2,1,False
2023-04-15,Brasileirão,2023,League,America-MG,Fluminense,0,3,False
2023-04-15,Brasileirão,2023,League,Bragantino,Bahia,2,1,False
2023-04-15,Brasileirão,2023,League,Athletico-PR,Goias,2,0,False
2023-04-15,Brasileirão,2023,League,Fortaleza,Internacional,1,1,False
2023-04-15,Brasileirão,2023,League,Botafogo-RJ,Sao Paulo,2,1,False
2023-04-16,Brasileirão,2023,League,Corinthians,Cruzeiro,2,1,False
2023-04-16,Brasileirão,2023,League,Gremio,Santos,1,0,False
2023-04-16,Brasileirão,2023,League,Flamengo,Coritiba,3,0,False
2023-04-22,Brasileirão,2023,League,Fluminense,Athletico-PR,2,0,False
2023-04-22,Brasileirão,2023,League,Cuiaba,Bragantino,1,1,False
2023-04-22,Brasileirão,2023,League,Sao Paulo,America-MG,3,0,False
2023-04-22,Brasileirão,2023,League,Cruzeiro,Gremio,1,0,False
2023-04-23,Brasileirão,2023,League,Goias,Corinthians,3,1,False
2023-04-23,Brasileirão,2023,League,Vasco,Palmeiras,2,2,False
2023-04-23,Brasileirão,2023,League,Coritiba,Fortaleza,0,3,False
2023-04-23,Brasileirão,2023,League,Internacional,Flamengo,2,1,False
2023-04-23,Brasileirão,2023,League,Santos,Atletico-MG,0,0,False
2023-04-24,Brasileirão,2023,League,Bahia,Botafogo-RJ,1,2,False
2023-04-29,Brasileirão,2023,League,Atletico-MG,Athletico-PR,2,1,False
2023-04-29,Brasileirão,2023,League,Coritiba,Sao Paulo,1,1,False
2023-04-29,Brasileirão,2023,League,Fortaleza,Fluminense,4,2,False
2023-04-29,Brasileirão,2023,League,Palmeiras,Corinthians,2,1,False
2023-04-29,Brasileirão,2023,League,Santos,America-MG,3,2,False
2023-04-29,Brasileirão,2023,League,Bragantino,Cruzeiro,0,3,False
2023-04-30,Brasileirão,2023,League,Internacional,Goias,1,0,False
2023-04-30,Brasileirão,2023,League,Flamengo,Botafogo-RJ,2,3,False
2023-04-30,Brasileirão,2023,League,Cuiaba,Gremio,1,2,False
2023-05-01,Brasileirão,2023,League,Vasco,Bahia,0,1,False
2023-05-06,Brasileirão,2023,League,Cruzeiro,Santos,2,1,False
2023-05-06,Brasileirão,2023,League,Fluminense,Vasco,1,1,False
2023-05-07,Brasileirão,2023,League,America-MG,Cuiaba,1,2,False
2023-05-07,Brasileirão,2023,League,Bahia,Coritiba,3,1,False
2023-05-07,Brasileirão,2023,League,Athletico-PR,Flamengo,2,1,False
2023-05-07,Brasileirão,2023,League,Sao Paulo,Internacional,2,0,False
2023-05-07,Brasileirão,2023,League,Gremio,Bragantino,3,3,False
2023-05-07,Brasileirão,2023,League,Botafogo-RJ,Atletico-MG,2,0,False
2023-05-07,Brasileirão,2023,League,Goias,Palmeiras,0,5,False
2023-05-08,Brasileirão,2023,League,Corinthians,Fortaleza,1,1,False
2023-05-10,Brasileirão,2023,League,Flamengo,Goias,2,0,False
2023-05-10,Brasileirão,2023,League,Palmeiras,Gremio,4,1,False
2023-05-10,Brasileirão,2023,League,Cruzeiro,Fluminense,0,2,False
2023-05-10,Brasileirão,2023,League,Cuiaba,Atletico-MG,0,4,False
2023-05-10,Brasileirão,2023,League,Internacional,Athletico-PR,0,2,False
2023-05-10,Brasileirão,2023,League,Santos,Bahia,3,0,False
2023-05-10,Brasileirão,2023,League,Bragantino,America-MG,2,2,False
2023-05-11,Brasileirão,2023,League,Coritiba,Vasco,1,1,False
2023-05-11,Brasileirão,2023,League,Botafogo-RJ,Corinthians,3,0,False
2023-05-11,Brasileirão,2023,League,Fortaleza,Sao Paulo,0,0,False
2023-05-13,Brasileirão,2023,League,Bahia,Flamengo,2,3,False
2023-05-13,Brasileirão,2023,League,Fluminense,Cuiaba,2,0,False
2023-05-13,Brasileirão,2023,League,Palmeiras,Bragantino,1,1,False
2023-05-13,Brasileirão,2023,League,Atletico-MG,Internacional,2,0,False
2023-05-14,Brasileirão,2023,League,Goias,Botafogo-RJ,2,1,False
2023-05-14,Brasileirão,2023,League,America-MG,Cruzeiro,0,4,False
2023-05-14,Brasileirão,2023,League,Athletico-PR,Coritiba,3,2,False
2023-05-14,Brasileirão,2023,League,Vasco,Santos,0,1,False
2023-05-14,Brasileirão,2023,League,Gremio,Fortaleza,0,0,False
2023-05-14,Brasileirão,2023,League,Corinthians,Sao Paulo,1,1,False
2023-05-20,Brasileirão,2023,League,Bahia,Goias,1,1,False
2023-05-20,Brasileirão,2023,League,Bragantino,Athletico-PR,2,0,False
2023-05-20,Brasileirão,2023,League,Sao Paulo,Vasco,4,2,False
2023-05-20,Brasileirão,2023,League,America-MG,Fortaleza,2,1,False
2023-05-20,Brasileirão,2023,League,Botafogo-RJ,Fluminense,1,0,False
2023-05-20,Brasileirão,2023,League,Coritiba,Atletico-MG,1,2,False
2023-05-20,Brasileirão,2023,League,Santos,Palmeiras,0,0,False
2023-05-21,Brasileirão,2023,League,Flamengo,Corinthians,1,0,False
2023-05-21,Brasileirão,2023,League,Gremio,Internacional,3,1,False
2023-05-22,Brasileirão,2023,League,Cruzeiro,Cuiaba,0,1,False
2023-05-27,Brasileirão,2023,League,Flamengo,Cruzeiro,1,1,False
2023-05-27,Brasileirão,2023,League,Cuiaba,Coritiba,1,1,False
2023-05-27,Brasileirão,2023,League,Athletico-PR,Gremio,1,2,False
2023-05-27,Brasileirão,2023,League,Fortaleza,Vasco,2,0,False
2023-05-27,Brasileirão,2023,League,Sao Paulo,Goias,2,1,False
2023-05-28,Brasileirão,2023,League,Atletico-MG,Palmeiras,1,1,False
2023-05-28,Brasileirão,2023,League,Botafogo-RJ,America-MG,2,0,False
2023-05-28,Brasileirão,2023,League,Bragantino,Santos,2,0,False
2023-05-28,Brasileirão,2023,League,Corinthians,Fluminense,2,0,False
2023-05-28,Brasileirão,2023,League,Internacional,Bahia,2,0,False
